"date","speechiness","weekday","month","week","day","avg_speechiness","pcat","text_col"
2023-10-14,0.0511,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0292,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0317,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.108,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.153,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0622,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0778,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0522,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0335,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.097,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0539,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0529,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0248,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0493,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.282,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0465,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.101,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.307,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0449,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.187,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.377,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0306,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0782,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0321,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0687,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0526,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.154,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.118,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0436,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0338,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0946,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.044,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0337,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.105,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.167,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0263,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0682,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0367,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0329,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.184,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0755,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0664,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0807,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.144,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0281,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0428,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.236,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.038,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0907,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.125,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0503,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0651,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0285,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.063,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.496,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0334,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0254,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0846,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0854,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0378,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0647,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0698,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.336,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0356,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0408,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.06,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.138,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0535,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0406,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0391,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-14,0.0614,"Sat","October",41,14,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-15,0.0883904255319149,"Sun","October",41,15,0.0883904255319149,"(0.0837,0.0888]","black"
2023-10-16,0.0986576086956522,"Mon","October",42,16,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-17,0.0986576086956522,"Tue","October",42,17,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-18,0.0986576086956522,"Wed","October",42,18,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-19,0.0986576086956522,"Thu","October",42,19,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-20,0.0986576086956522,"Fri","October",42,20,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.33,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.224,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0471,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.174,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.106,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0502,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.132,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.277,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.157,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.214,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.055,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.304,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0262,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0459,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.188,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0649,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.274,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.116,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0347,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0433,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0445,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0538,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0903,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0496,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.308,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.219,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.048,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0459,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0321,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.247,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0587,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0633,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.032,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0274,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0809,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0377,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0995,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0282,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.062,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0292,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0391,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.225,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0317,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.153,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.108,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0366,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0522,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0493,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0335,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0248,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0321,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0529,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0539,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0622,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.103,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0465,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.307,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.097,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0782,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0755,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0449,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.282,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0526,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.187,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.101,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.377,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0946,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0306,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0436,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0651,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0337,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0386,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.154,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0263,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0687,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0367,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0511,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.118,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0682,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0807,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0664,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.184,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0285,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.105,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0329,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.167,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.038,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.144,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0647,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0376,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.0281,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-21,0.044,"Sat","October",42,21,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-22,0.0986576086956522,"Sun","October",42,22,0.0986576086956522,"(0.094,0.0991]","white"
2023-10-23,0.114805494505495,"Mon","October",43,23,0.114805494505495,"(0.115,0.12]","white"
2023-10-24,0.114805494505495,"Tue","October",43,24,0.114805494505495,"(0.115,0.12]","white"
2023-10-25,0.114805494505495,"Wed","October",43,25,0.114805494505495,"(0.115,0.12]","white"
2023-10-26,0.114805494505495,"Thu","October",43,26,0.114805494505495,"(0.115,0.12]","white"
2023-10-27,0.114805494505495,"Fri","October",43,27,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.157,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.174,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.132,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.224,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.068,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0459,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0262,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.33,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0347,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0903,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0538,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.048,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.298,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0471,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.055,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0321,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0633,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.247,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.262,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0502,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0669,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.032,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0706,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.062,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0377,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.225,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0274,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0282,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.491,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0292,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0616,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0321,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0391,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0248,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.126,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.108,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0317,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.153,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0995,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0493,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0522,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0335,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0755,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0431,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.304,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0529,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0539,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.231,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0614,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.097,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.106,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.223,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0526,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0782,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.277,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.307,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.274,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0622,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.115,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.116,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0465,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.214,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.377,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0449,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.282,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.101,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0337,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0651,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0366,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0946,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.187,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.124,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0649,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0496,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.347,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0433,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.219,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0445,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0306,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.188,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.308,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0807,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0436,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0873,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.103,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0682,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0459,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0263,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.154,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0511,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-28,0.0367,"Sat","October",43,28,0.114805494505495,"(0.115,0.12]","white"
2023-10-29,0.114805494505495,"Sun","October",43,29,0.114805494505495,"(0.115,0.12]","white"
2023-10-30,0.0986695652173913,"Mon","October",44,30,0.0986695652173913,"(0.094,0.0991]","white"
2023-10-31,0.0986695652173913,"Tue","October",44,31,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-01,0.0986695652173913,"Wed","November",44,1,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-02,0.0986695652173913,"Thu","November",44,2,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-03,0.0986695652173913,"Fri","November",44,3,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.157,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.174,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.132,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0459,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0262,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0347,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.224,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.068,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0903,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0538,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.048,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.33,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0321,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.055,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0633,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.032,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0377,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.247,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.062,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0755,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0471,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0274,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0317,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.108,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0321,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0248,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0391,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
2023-11-04,0.0292,"Sat","November",44,4,0.0986695652173913,"(0.094,0.0991]","white"
